source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,chip,sdss_r_mag
3040995042104326016,116.5881820847504,-9.060447125493297,,17.60165023803711,18.06903648376465,16.99828338623047,R00_SW0,17.558584213256836
3040995140883899648,116.58529619818395,-9.028468846667892,,17.808631896972656,18.181217193603516,17.27560043334961,R00_SW0,17.77334213256836
3040994835945894656,116.60075449534708,-9.067315556531627,5340.0,15.595133781433105,16.014427185058594,15.017486572265625,R00_SW0,15.554367065429688
3040994835945897728,116.59166823154348,-9.065681545234675,6053.0,12.36095905303955,12.656599998474121,11.911141395568848,R00_SW0,12.341657638549805
3040995145184077312,116.58761627263874,-9.03858026375941,,17.517173767089844,17.882858276367188,16.9653263092041,R00_SW0,17.48101234436035
3040994870306170496,116.6166440224089,-9.057033534474769,6814.0,15.104597091674805,15.338608741760254,14.718762397766113,R00_SW0,15.102852821350098
3040995042104317824,116.5916933511708,-9.05022332426793,5962.0,15.990922927856445,16.306215286254883,15.515853881835938,R00_SW0,15.966371536254883
3040994625487003392,116.5906746924381,-9.091982657384081,,17.525617599487305,17.895071029663086,17.00348472595215,R00_SW0,17.49141502380371
3040994801586148096,116.61880274808406,-9.065273473940236,,17.2620906829834,17.668094635009766,16.668413162231445,R00_SW0,17.221202850341797
3040994801586150656,116.61384591117692,-9.066884742706952,6367.0,15.953883171081543,16.22139549255371,15.529793739318848,R00_SW0,15.941610336303711
3040994625486997248,116.58205442496197,-9.094599675416548,,17.85000991821289,18.408735275268555,17.15633773803711,R00_SW0,17.810178756713867
3040996618352670336,116.59885552930196,-9.022976657391867,5888.33349609375,16.719633102416992,17.033222198486328,16.230205535888672,R00_SW0,16.693706512451172
3040997378567064448,116.58608181417068,-9.021760630148156,4915.6201171875,12.496225357055664,13.059768676757812,11.808398246765137,R00_SW0,12.456338882446289
3040994801586146432,116.62235599178285,-9.0632487593152,7025.66650390625,15.255072593688965,15.469078063964844,14.896588325500488,R00_SW0,15.260957717895508
